t	R	z	phi	vR	vz	vphi	E	Lz
2.31479e+06	0.554431	-3.51064e-06	-0.112426	-0.96941	-0.951422	0.00180365	-0.05	0.001
2.31489e+06	19.778	1.58749e-06	3.02859	-0.0037265	0.0318059	5.05612e-05	-0.05	0.001
2.31499e+06	0.556885	-2.54146e-06	-0.113569	0.971991	-0.947465	0.0017957	-0.05	0.001
2.31519e+06	0.279741	7.76375e-06	3.02572	0.186222	1.43628	0.00357474	-0.05	0.001
2.31539e+06	0.350639	-6.82626e-06	-0.119393	-0.573634	-1.30826	0.00285194	-0.05	0.001
2.31559e+06	1.61106	1.76275e-06	3.02104	-0.934119	0.347665	0.00062071	-0.05	0.001
2.31559e+06	1.77753	-5.38386e-06	-0.120885	0.900384	-0.317495	0.000562579	-0.05	0.001
2.31579e+06	0.358344	5.29882e-06	3.0196	0.592595	1.29721	0.00279062	-0.05	0.001
2.31599e+06	0.281209	-9.01251e-07	-0.125418	-0.174508	-1.43737	0.00355607	-0.05	0.001
2.31619e+06	0.552006	4.11448e-06	3.01387	-0.96483	0.957359	0.00181157	-0.05	0.001
2.31629e+06	19.7431	-2.24834e-06	-0.128298	-0.0136256	-0.0319112	5.06506e-05	-0.05	0.001
2.31639e+06	0.560966	4.47729e-06	3.01273	0.974298	0.942887	0.00178264	-0.05	0.001
2.31659e+06	0.281083	-4.05877e-06	-0.131142	0.187339	-1.43579	0.00355766	-0.05	0.001
2.31679e+06	0.352263	2.3008e-06	3.00697	-0.575398	1.30695	0.00283879	-0.05	0.001
2.31698e+06	1.63505	-8.06905e-06	-0.135778	-0.929044	-0.343243	0.000611601	-0.05	0.001
2.31699e+06	1.75124	3.20616e-06	3.00548	0.905495	0.322168	0.000571024	-0.05	0.001
2.31719e+06	0.357637	-4.1595e-06	-0.137225	0.588658	-1.29924	0.00279613	-0.05	0.001
2.31739e+06	0.282094	2.76585e-06	3.00095	-0.17912	1.43658	0.00354492	-0.05	0.001
2.31759e+06	0.557445	-9.02096e-07	-0.14292	-0.969318	-0.949899	0.0017939	-0.05	0.001
2.31768e+06	19.7793	2.79321e-06	2.9981	0.00141222	0.0318884	5.05578e-05	-0.05	0.001
2.31779e+06	0.556521	-2.82647e-06	-0.14406	0.968332	-0.9514	0.00179688	-0.05	0.001
2.31799e+06	0.282109	5.62496e-06	2.99525	0.177784	1.43674	0.00354473	-0.05	0.001
2.31819e+06	0.358271	-9.48381e-07	-0.14975	-0.590444	-1.29822	0.00279118	-0.05	0.001
2.31838e+06	1.76668	9.67519e-06	2.99073	-0.902444	0.319534	0.000566034	-0.05	0.001
2.31839e+06	1.62125	-2.55538e-06	-0.151194	0.931905	-0.345915	0.000616807	-0.05	0.001
2.31858e+06	0.351549	5.13406e-06	2.98924	0.573843	1.30787	0.00284455	-0.05	0.001
2.31878e+06	0.280841	-4.69555e-06	-0.155845	-0.188074	-1.43576	0.00356073	-0.05	0.001
2.31898e+06	0.560907	9.16265e-07	2.98347	-0.974577	0.942631	0.00178283	-0.05	0.001
2.31908e+06	19.7418	-2.57753e-06	-0.158692	0.0138723	-0.0319045	5.06538e-05	-0.05	0.001
2.31918e+06	0.5518	6.4667e-06	2.98232	0.964933	0.957364	0.00181225	-0.05	0.001
2.31938e+06	0.280967	-3.67577e-06	-0.161575	0.175017	-1.43737	0.00355913	-0.05	0.001
2.31958e+06	0.357717	4.53621e-06	2.97659	-0.591352	1.29799	0.00279551	-0.05	0.001
2.31978e+06	1.76455	-1.04304e-06	-0.166121	-0.902963	-0.319614	0.000566718	-0.05	0.001
2.31979e+06	1.62222	2.09925e-06	2.97514	0.931818	0.345421	0.00061644	-0.05	0.001
2.31998e+06	0.351136	-8.37608e-06	-0.16761	0.575128	-1.30744	0.0028479	-0.05	0.001
2.32018e+06	0.279706	5.86108e-07	2.97047	-0.185032	1.43644	0.00357518	-0.05	0.001
2.32038e+06	0.555938	-2.45044e-06	-0.173432	-0.971066	-0.948923	0.00179876	-0.05	0.001
2.32048e+06	19.7807	2.39947e-06	2.96759	0.000943349	0.0318002	5.05545e-05	-0.05	0.001
2.32058e+06	0.555326	-4.93816e-06	-0.174575	0.970408	-0.949925	0.00180074	-0.05	0.001
2.32078e+06	0.279714	4.02915e-06	2.96471	0.184146	1.43656	0.00357508	-0.05	0.001
2.32098e+06	0.351546	-2.87584e-06	-0.180394	-0.576321	-1.30678	0.00284458	-0.05	0.001
2.32118e+06	1.63138	9.2425e-06	2.96004	-0.929934	0.343603	0.00061298	-0.05	0.001
2.32118e+06	1.75412	-2.47267e-06	-0.18188	0.90504	-0.32135	0.000570088	-0.05	0.001
2.32138e+06	0.357229	5.54843e-06	2.95859	0.590302	1.29863	0.00279932	-0.05	0.001
2.32158e+06	0.280802	-3.01892e-06	-0.186436	-0.175517	-1.43735	0.00356123	-0.05	0.001
2.32178e+06	0.551748	8.14049e-06	2.95285	-0.965132	0.957193	0.00181242	-0.05	0.001
2.32189e+06	19.7428	-6.48222e-06	-0.189322	-0.0137053	-0.031897	5.06513e-05	-0.05	0.001
2.32198e+06	0.560763	2.90222e-06	2.95171	0.974646	0.942637	0.00178329	-0.05	0.001
2.32218e+06	0.280681	-2.10576e-06	-0.192171	0.188407	-1.43575	0.00356276	-0.05	0.001
2.32238e+06	0.351136	9.19573e-06	2.94592	-0.573016	1.30837	0.0028479	-0.05	0.001
2.32258e+06	1.61365	-7.97563e-06	-0.196831	-0.933492	-0.347391	0.000619714	-0.05	0.001
2.32258e+06	1.77535	3.04424e-06	2.94443	0.900736	0.318077	0.00056327	-0.05	0.001
2.32278e+06	0.358615	-4.53028e-06	-0.198273	0.591456	-1.29764	0.0027885	-0.05	0.001
2.32298e+06	0.282089	5.81283e-06	2.93991	-0.176981	1.43684	0.00354498	-0.05	0.001
2.32318e+06	0.555892	-3.09351e-07	-0.203962	-0.967706	-0.952373	0.00179891	-0.05	0.001
2.32328e+06	19.7776	3.64697e-06	2.93706	-0.0032754	0.0318901	5.05623e-05	-0.05	0.001
2.32338e+06	0.558047	-2.90856e-06	-0.205102	0.969986	-0.948894	0.00179196	-0.05	0.001
2.32358e+06	0.282056	1.52036e-06	2.93421	0.180072	1.43647	0.00354539	-0.05	0.001
2.32378e+06	0.357137	-1.24056e-06	-0.2108	-0.587318	-1.30001	0.00280004	-0.05	0.001
2.32398e+06	1.7395	3.4857e-07	2.92967	-0.907829	0.324187	0.000574876	-0.05	0.001
2.32398e+06	1.64579	-5.12242e-06	-0.212251	0.926825	-0.341197	0.00060761	-0.05	0.001
2.32418e+06	0.352803	1.02696e-06	2.92819	0.576614	1.30623	0.00283444	-0.05	0.001
2.32438e+06	0.28124	-4.52609e-06	-0.216875	-0.186709	-1.43583	0.00355568	-0.05	0.001
2.32458e+06	0.560877	8.30203e-06	2.92244	-0.974011	0.943231	0.00178292	-0.05	0.001
2.32467e+06	19.7456	-4.77808e-06	-0.219718	0.0131324	-0.0319128	5.06441e-05	-0.05	0.001
2.32478e+06	0.55226	2.937e-06	2.9213	0.964873	0.95718	0.00181074	-0.05	0.001
2.32498e+06	0.281365	-2.30247e-06	-0.222596	0.174333	-1.43735	0.0035541	-0.05	0.001
2.32518e+06	0.358668	3.38542e-06	2.91558	-0.593197	1.29683	0.00278809	-0.05	0.001
2.32538e+06	1.78412	-2.96304e-06	-0.227121	-0.899078	-0.316433	0.000560501	-0.05	0.001
2.32538e+06	1.6055	1.88246e-06	2.91414	0.935264	0.348806	0.00062286	-0.05	0.001
2.32558e+06	0.350411	-3.59422e-06	-0.228615	0.572841	-1.30868	0.00285379	-0.05	0.001
2.32578e+06	0.27979	8.32933e-06	2.90946	-0.186915	1.43618	0.00357411	-0.05	0.001
2.32598e+06	0.557504	-1.44287e-06	-0.234438	-0.972563	-0.946546	0.00179371	-0.05	0.001
2.32608e+06	19.7747	2.37576e-06	2.90659	0.00550874	0.0318132	5.05696e-05	-0.05	0.001
2.32618e+06	0.553891	-5.08905e-06	-0.235581	0.968739	-0.952395	0.00180541	-0.05	0.001
2.32638e+06	0.279835	2.21076e-06	2.9037	0.181745	1.43683	0.00357354	-0.05	0.001
2.32658e+06	0.352833	-5.09521e-08	-0.241389	-0.579785	-1.30482	0.0028342	-0.05	0.001
2.32678e+06	1.6594	3.63617e-06	2.89906	-0.92418	0.338208	0.000602626	-0.05	0.001
2.32678e+06	1.7235	-6.96936e-06	-0.242866	0.911171	-0.326584	0.000580215	-0.05	0.001
2.32698e+06	0.355803	4.51879e-06	2.8976	0.587086	1.30056	0.00281055	-0.05	0.001
2.32718e+06	0.280403	-8.70942e-06	-0.24745	-0.177244	-1.43725	0.00356629	-0.05	0.001
2.32738e+06	0.552027	7.13494e-06	2.89183	-0.965987	0.956181	0.00181151	-0.05	0.001
2.32748e+06	19.751	-3.28363e-06	-0.250339	-0.0121607	-0.0318702	5.06304e-05	-0.05	0.001
2.32758e+06	0.560029	5.68276e-06	2.89069	0.974421	0.943267	0.00178562	-0.05	0.001
2.32778e+06	0.280302	-4.07796e-06	-0.253194	0.188667	-1.43582	0.00356758	-0.05	0.001
2.32798e+06	0.350418	7.5745e-06	2.88488	-0.571754	1.30915	0.00285374	-0.05	0.001
2.32818e+06	1.60123	-1.59019e-06	-0.257872	-0.936098	-0.349812	0.000624521	-0.05	0.001
2.32818e+06	1.78969	3.52988e-06	2.88339	0.897935	0.315659	0.000558756	-0.05	0.001
2.32838e+06	0.359132	-4.55962e-06	-0.259311	0.593235	-1.29665	0.00278449	-0.05	0.001
2.32858e+06	0.281947	8.0872e-06	2.87888	-0.175365	1.43708	0.00354676	-0.05	0.001
2.32878e+06	0.554385	-6.2821e-06	-0.265003	-0.966329	-0.954576	0.0018038	-0.05	0.001
2.32888e+06	19.7683	7.51508e-06	2.87602	-0.00759868	0.0318989	5.05861e-05	-0.05	0.001
2.32898e+06	0.559389	-5.74395e-06	-0.266143	0.971613	-0.946505	0.00178767	-0.05	0.001
2.32918e+06	0.281872	4.5341e-06	2.87317	0.182534	1.4362	0.00354771	-0.05	0.001
2.32938e+06	0.355711	-5.19895e-06	-0.271856	-0.583638	-1.30215	0.00281127	-0.05	0.001
2.32957e+06	1.7072	5.04928e-06	2.86861	-0.914307	0.329867	0.000585755	-0.05	0.001
2.32958e+06	1.67638	-5.84148e-06	-0.273316	0.920556	-0.335469	0.000596525	-0.05	0.001
2.32978e+06	0.35429	7.73489e-06	2.86714	0.580109	1.30419	0.00282255	-0.05	0.001
2.32998e+06	0.281602	-5.439e-06	-0.27791	-0.184722	-1.43599	0.00355111	-0.05	0.001
2.33018e+06	0.560314	5.6932e-06	2.86141	-0.972942	0.944639	0.00178471	-0.05	0.001
2.33027e+06	19.7564	-5.21538e-06	-0.280752	0.0108437	-0.0319085	5.06164e-05	-0.05	0.001
2.33038e+06	0.553203	6.9768e-06	2.86027	0.965388	0.956158	0.00180765	-0.05	0.001
2.33058e+06	0.281711	-6.96362e-06	-0.283622	0.17449	-1.43724	0.00354974	-0.05	0.001
2.33078e+06	0.359149	3.7596e-07	2.85457	-0.593809	1.29639	0.00278436	-0.05	0.001
2.33097e+06	1.79259	-4.11086e-06	-0.288135	-0.897389	-0.315119	0.000557851	-0.05	0.001
2.33098e+06	1.59858	6.3773e-06	2.85313	0.936674	0.350279	0.000625555	-0.05	0.001
2.33117e+06	0.350183	-5.8779e-06	-0.289631	0.571694	-1.30926	0.00285565	-0.05	0.001
2.33137e+06	0.280008	5.66154e-06	2.84844	-0.188176	1.43596	0.00357133	-0.05	0.001
2.33157e+06	0.558948	-5.81718e-07	-0.295446	-0.973737	-0.944557	0.00178907	-0.05	0.001
2.33167e+06	19.7628	1.17698e-06	2.84558	0.00945794	0.0318405	5.06001e-05	-0.05	0.001
2.33177e+06	0.552738	-3.12637e-06	-0.29659	0.967174	-0.9546	0.00180917	-0.05	0.001
2.33197e+06	0.280085	1.16524e-06	2.84269	0.179295	1.43707	0.00357034	-0.05	0.001
2.33217e+06	0.354349	-6.06527e-06	-0.302379	-0.583621	-1.30261	0.00282208	-0.05	0.001
2.33237e+06	1.69221	3.38853e-06	2.83808	-0.917495	0.332139	0.000590945	-0.05	0.001
2.33238e+06	1.6897	-1.53386e-07	-0.303846	0.918002	-0.332595	0.00059182	-0.05	0.001
2.33257e+06	0.354237	3.4598e-06	2.83661	0.583332	1.30277	0.00282297	-0.05	0.001
2.33277e+06	0.280062	-5.43273e-06	-0.308461	-0.179473	-1.43706	0.00357064	-0.05	0.001
2.33297e+06	0.552803	4.22057e-06	2.83082	-0.967286	0.954452	0.00180896	-0.05	0.001
2.33308e+06	19.7638	-8.02702e-06	-0.31135	-0.00919803	-0.0318382	5.05976e-05	-0.05	0.001
2.33317e+06	0.558853	3.16362e-06	2.82968	0.973662	0.944685	0.00178938	-0.05	0.001
2.33337e+06	0.279989	-2.46431e-06	-0.314213	0.188105	-1.43597	0.00357158	-0.05	0.001
2.33357e+06	0.35018	9.09947e-07	2.82386	-0.571739	1.30924	0.00285568	-0.05	0.001
2.33377e+06	1.59871	-6.68454e-06	-0.318899	-0.936652	-0.35024	0.000625504	-0.05	0.001
2.33377e+06	1.79241	6.24401e-06	2.82236	0.897426	0.315149	0.000557909	-0.05	0.001
2.33397e+06	0.359132	-1.74772e-06	-0.320338	0.593807	-1.29639	0.00278449	-0.05	0.001
2.33417e+06	0.281686	6.58263e-06	2.81785	-0.174453	1.43726	0.00355005	-0.05	0.001
2.33437e+06	0.55311	-2.73965e-06	-0.32604	-0.965337	-0.95626	0.00180796	-0.05	0.001
2.33448e+06	19.7555	9.93374e-07	2.81498	-0.0110613	0.0319092	5.06188e-05	-0.05	0.001
2.33457e+06	0.560382	-3.01355e-06	-0.32718	0.973031	-0.94451	0.0017845	-0.05	0.001
2.33477e+06	0.281578	3.32917e-07	2.81214	0.184884	1.43598	0.00355141	-0.05	0.001
2.33497e+06	0.354169	-6.995e-06	-0.332913	-0.579838	-1.30435	0.00282351	-0.05	0.001
2.33517e+06	1.67395	3.93222e-06	2.80754	-0.921053	0.335913	0.000597391	-0.05	0.001
2.33517e+06	1.7097	-5.53329e-06	-0.334383	0.9138	-0.329425	0.000584896	-0.05	0.001
2.33537e+06	0.355828	5.29765e-06	2.80608	0.583917	1.30198	0.00281035	-0.05	0.001
2.33557e+06	0.281888	-7.59967e-06	-0.338948	-0.182355	-1.43622	0.0035475	-0.05	0.001
2.33577e+06	0.559289	4.9579e-06	2.80037	-0.971503	0.946671	0.00178799	-0.05	0.001
2.33587e+06	19.7691	-4.02419e-06	-0.341791	0.00730134	-0.0318982	5.05839e-05	-0.05	0.001
2.33597e+06	0.554502	4.46449e-06	2.79923	0.966414	0.954428	0.00180342	-0.05	0.001
2.33617e+06	0.281964	-3.71572e-06	-0.344653	0.17546	-1.43706	0.00354656	-0.05	0.001
2.33637e+06	0.359108	2.47924e-06	2.79354	-0.593145	1.2967	0.00278468	-0.05	0.001
2.33657e+06	1.78899	-3.5697e-06	-0.349163	-0.898071	-0.315774	0.000558974	-0.05	0.001
2.33657e+06	1.60183	2.98906e-06	2.7921	0.93597	0.349699	0.000624287	-0.05	0.001
2.33677e+06	0.350459	-8.54462e-07	-0.350657	0.571803	-1.30912	0.0028534	-0.05	0.001
2.33697e+06	0.280327	6.00513e-06	2.78742	-0.188678	1.43581	0.00356726	-0.05	0.001
2.33717e+06	0.560092	-3.00545e-06	-0.356459	-0.974461	-0.943192	0.00178542	-0.05	0.001
2.33727e+06	19.7502	5.78843e-06	2.78457	0.0123266	0.0318724	5.06325e-05	-0.05	0.001
2.33737e+06	0.551997	-8.24973e-07	-0.357602	0.965902	-0.956283	0.0018116	-0.05	0.001
2.33757e+06	0.280433	2.13463e-06	2.78168	0.177093	1.43726	0.00356592	-0.05	0.001
2.33777e+06	0.355912	-3.51416e-06	-0.363369	-0.58735	-1.30041	0.00280969	-0.05	0.001
2.33797e+06	1.72589	7.47369e-06	2.7771	-0.910693	0.326161	0.000579412	-0.05	0.001
2.33797e+06	1.65715	-7.18587e-06	-0.364826	0.924638	-0.338639	0.000603445	-0.05	0.001
2.33817e+06	0.35273	4.29006e-06	2.77562	0.579509	1.30498	0.00283503	-0.05	0.001
2.33837e+06	0.27982	-5.54934e-06	-0.36947	-0.18193	-1.43681	0.00357373	-0.05	0.001
2.33857e+06	0.553983	9.93475e-07	2.76981	-0.968865	0.952218	0.00180511	-0.05	0.001
2.33867e+06	19.7754	-3.18789e-07	-0.372356	-0.00518591	-0.0318117	5.05679e-05	-0.05	0.001
2.33877e+06	0.557396	4.75005e-06	2.76867	0.972458	0.946711	0.00179406	-0.05	0.001
2.33897e+06	0.27978	-4.99989e-06	-0.375228	0.186792	-1.4362	0.00357423	-0.05	0.001
2.33917e+06	0.350446	5.52809e-07	2.76284	-0.572975	1.30861	0.0028535	-0.05	0.001
2.33937e+06	1.6064	-2.36401e-06	-0.379912	-0.935079	-0.348618	0.00062251	-0.05	0.001
2.33937e+06	1.78304	2.689e-06	2.76135	0.89929	0.316607	0.000560839	-0.05	0.001
2.33957e+06	0.358616	-2.68258e-06	-0.381353	0.593099	-1.29689	0.0027885	-0.05	0.001
2.33977e+06	0.281336	5.36588e-07	2.75682	-0.174356	1.43736	0.00355446	-0.05	0.001
2.33997e+06	0.552198	-7.72807e-06	-0.387071	-0.964863	-0.957224	0.00181094	-0.05	0.001
2.34007e+06	19.7451	5.5988e-07	2.75395	-0.0132432	0.0319127	5.06455e-05	-0.05	0.001
2.34017e+06	0.560908	-1.90127e-06	-0.388213	0.974066	-0.943157	0.00178282	-0.05	0.001
2.34037e+06	0.281213	8.44966e-06	2.7511	0.18683	1.43582	0.00355602	-0.05	0.001
2.34057e+06	0.352697	-5.2161e-06	-0.393968	-0.576382	-1.30637	0.00283529	-0.05	0.001
2.34077e+06	1.64372	5.71838e-07	2.74648	-0.927253	0.341589	0.000608377	-0.05	0.001
2.34077e+06	1.74175	-3.80046e-06	-0.395447	0.90738	-0.3238	0.000574134	-0.05	0.001
2.34097e+06	0.357236	4.10663e-06	2.74503	0.587572	1.29987	0.00279927	-0.05	0.001
2.34117e+06	0.282064	-3.48495e-06	-0.399987	-0.179894	-1.43649	0.00354529	-0.05	0.001
2.34137e+06	0.557935	5.1454e-07	2.73933	-0.969864	0.949079	0.00179232	-0.05	0.001
2.34147e+06	19.778	-1.25387e-06	-0.402833	0.00293405	-0.0318897	5.05612e-05	-0.05	0.001
2.34157e+06	0.556014	5.49695e-06	2.73819	0.967817	0.952196	0.00179852	-0.05	0.001
2.34177e+06	0.282096	-4.26106e-06	-0.405688	0.177121	-1.43682	0.0035449	-0.05	0.001
2.34197e+06	0.358553	5.04992e-06	2.7325	-0.591283	1.29774	0.00278899	-0.05	0.001
2.34216e+06	1.77384	-6.48635e-06	-0.410206	-0.901034	-0.318326	0.000563749	-0.05	0.001
2.34217e+06	1.61498	5.16132e-06	2.73106	0.933212	0.347139	0.000619204	-0.05	0.001
2.34237e+06	0.351211	-2.53775e-06	-0.411695	0.573153	-1.30828	0.00284729	-0.05	0.001
2.34257e+06	0.280709	8.6702e-06	2.7264	-0.188358	1.43575	0.0035624	-0.05	0.001
2.34277e+06	0.56079	-3.227e-06	-0.417477	-0.974643	-0.942625	0.0017832	-0.05	0.001
2.34286e+06	19.7425	3.24353e-06	2.72355	0.0137556	0.0318986	5.0652e-05	-0.05	0.001
2.34297e+06	0.551761	-4.27652e-06	-0.418619	0.965083	-0.957235	0.00181238	-0.05	0.001
2.34317e+06	0.280833	7.00151e-07	2.72066	0.175415	1.43736	0.00356084	-0.05	0.001
2.34337e+06	0.357319	-5.52394e-06	-0.424364	-0.590511	-1.29851	0.00279862	-0.05	0.001
2.34356e+06	1.75612	5.7367e-06	2.71611	-0.904642	0.321011	0.000569438	-0.05	0.001
2.34357e+06	1.6296	-1.39703e-07	-0.425813	0.930297	-0.343956	0.000613646	-0.05	0.001
2.34377e+06	0.351468	5.54494e-06	2.71462	0.576088	1.30691	0.00284521	-0.05	0.001
2.34396e+06	0.279711	-9.09371e-08	-0.43048	-0.184315	-1.43654	0.00357512	-0.05	0.001
2.34416e+06	0.555428	6.54573e-06	2.7088	-0.970536	0.949739	0.00180041	-0.05	0.001
2.34426e+06	19.7808	-4.49865e-06	-0.433361	-0.000595263	-0.0318	5.05542e-05	-0.05	0.001
2.34436e+06	0.55583	4.67889e-06	2.70766	0.970943	0.949107	0.00179911	-0.05	0.001
2.34456e+06	0.279707	-6.9737e-06	-0.43624	0.184871	-1.43647	0.00357517	-0.05	0.001
2.34476e+06	0.351203	2.41215e-06	2.70184	-0.575341	1.30732	0.00284736	-0.05	0.001
2.34496e+06	1.62379	-7.68133e-06	-0.440912	-0.931496	-0.345103	0.000615843	-0.05	0.001
2.34497e+06	1.76272	2.14522e-06	2.70035	0.903325	0.319916	0.000567304	-0.05	0.001
2.34516e+06	0.357633	-1.32227e-06	-0.442359	0.591169	-1.2981	0.00279616	-0.05	0.001
2.34536e+06	0.280935	9.12036e-06	2.6958	-0.175103	1.43737	0.00355954	-0.05	0.001
2.34556e+06	0.551774	-5.9638e-06	-0.448097	-0.964968	-0.957343	0.00181234	-0.05	0.001
2.34567e+06	19.7419	5.15786e-06	2.69292	-0.013862	0.0319033	5.06537e-05	-0.05	0.001
2.34576e+06	0.560891	-3.31389e-06	-0.449239	0.974594	-0.942621	0.00178288	-0.05	0.001
2.34596e+06	0.280812	5.19434e-06	2.69007	0.188143	1.43575	0.0035611	-0.05	0.001
2.34616e+06	0.351466	-1.30451e-06	-0.455016	-0.573678	-1.30797	0.00284522	-0.05	0.001
2.34636e+06	1.61973	3.40584e-06	2.68542	-0.932223	0.346208	0.000617386	-0.05	0.001
2.34636e+06	1.76841	-4.77325e-07	-0.456504	0.9021	-0.319245	0.000565479	-0.05	0.001
2.34656e+06	0.358341	2.0211e-06	2.68398	0.590642	1.2981	0.00279064	-0.05	0.001
2.34676e+06	0.282106	-2.77639e-06	-0.461025	-0.177631	-1.43676	0.00354476	-0.05	0.001
2.34696e+06	0.556399	3.88577e-06	2.67829	-0.968218	0.951582	0.00179727	-0.05	0.001
2.34706e+06	19.7791	-2.17232e-06	-0.463878	-0.00175991	-0.0318886	5.05584e-05	-0.05	0.001
2.34716e+06	0.557559	3.28353e-07	2.67715	0.969441	0.949713	0.00179353	-0.05	0.001
2.34736e+06	0.282089	-4.09375e-06	-0.466725	0.179292	-1.43656	0.00354498	-0.05	0.001
2.34756e+06	0.357547	8.9278e-07	2.67145	-0.588419	1.29938	0.00279683	-0.05	0.001
2.34776e+06	1.74912	-6.43235e-06	-0.47126	-0.905917	-0.322527	0.000571717	-0.05	0.001
2.34776e+06	1.63699	5.5987e-06	2.67	0.928642	0.342879	0.000610879	-0.05	0.001
2.34796e+06	0.352362	-5.14872e-06	-0.472741	0.575611	-1.30682	0.00283799	-0.05	0.001
2.34816e+06	0.281112	6.36027e-06	2.66537	-0.187233	1.4358	0.00355731	-0.05	0.001
2.34836e+06	0.560945	-8.62224e-06	-0.478502	-0.974257	-0.94294	0.0017827	-0.05	0.001
2.34846e+06	19.7435	5.94246e-06	2.66252	0.0135533	0.0319117	5.06497e-05	-0.05	0.001
2.34856e+06	0.552054	-4.53972e-06	-0.479643	0.964827	-0.957336	0.00181142	-0.05	0.001
2.34876e+06	0.281239	5.38938e-06	2.65965	0.174464	1.43737	0.00355569	-0.05	0.001
2.34896e+06	0.358405	-4.27665e-06	-0.485366	-0.592724	-1.29713	0.00279014	-0.05	0.001
2.34916e+06	1.77886	1.6036e-06	2.65511	-0.900121	0.317276	0.000562158	-0.05	0.001
2.34916e+06	1.60993	-4.05779e-06	-0.486809	0.934351	-0.347898	0.000621146	-0.05	0.001
2.34936e+06	0.350595	4.06011e-06	2.65362	0.573471	1.30834	0.00285229	-0.05	0.001
2.34956e+06	0.279747	-5.15196e-06	-0.491491	-0.18636	-1.43626	0.00357466	-0.05	0.001
2.34976e+06	0.556995	4.04645e-06	2.6478	-0.972103	0.947291	0.00179535	-0.05	0.001
2.34986e+06	19.7775	-3.76097e-06	-0.494365	0.00406167	-0.0318071	5.05625e-05	-0.05	0.001
2.34996e+06	0.554338	7.07461e-06	2.64665	0.969281	0.951605	0.00180395	-0.05	0.001
2.35016e+06	0.27978	-1.90975e-06	-0.497249	0.182548	-1.43674	0.00357424	-0.05	0.001
2.35036e+06	0.352376	7.60238e-06	2.64084	-0.578594	1.3055	0.00283788	-0.05	0.001
2.35056e+06	1.64957	-2.10326e-06	-0.5019	-0.926193	-0.340078	0.000606218	-0.05	0.001
2.35056e+06	1.73404	2.08439e-06	2.63936	0.909054	0.324757	0.000576687	-0.05	0.001
2.35076e+06	0.356293	-5.83632e-06	-0.503355	0.588216	-1.29989	0.00280668	-0.05	0.001
2.35096e+06	0.28053	4.54707e-06	2.63479	-0.176612	1.43729	0.00356468	-0.05	0.001
2.35116e+06	0.551882	-3.88804e-06	-0.509116	-0.96565	-0.956598	0.00181198	-0.05	0.001
2.35126e+06	19.7476	2.36557e-06	2.6319	-0.0128347	0.03188	5.06392e-05	-0.05	0.001
2.35136e+06	0.560321	-2.73652e-06	-0.510259	0.974557	-0.942968	0.00178469	-0.05	0.001
2.35156e+06	0.280421	4.43639e-06	2.62905	0.188673	1.43579	0.00356607	-0.05	0.001
2.35176e+06	0.350603	-5.24677e-06	-0.516056	-0.572032	-1.30897	0.00285223	-0.05	0.001
2.35196e+06	1.60422	3.2845e-06	2.62437	-0.935466	0.349232	0.000623355	-0.05	0.001
2.35196e+06	1.78622	-2.14933e-06	-0.517549	0.898609	-0.316246	0.000559841	-0.05	0.001
2.35216e+06	0.359018	2.47785e-06	2.62293	0.592781	1.2969	0.00278538	-0.05	0.001
2.35236e+06	0.282009	-1.58869e-06	-0.522061	-0.175821	-1.437	0.00354599	-0.05	0.001
2.35256e+06	0.554857	8.19199e-06	2.61724	-0.966745	0.953903	0.00180227	-0.05	0.001
2.35266e+06	19.772	-4.82698e-06	-0.524921	-0.00625865	-0.0318956	5.05767e-05	-0.05	0.001
2.35276e+06	0.558984	7.45451e-06	2.6161	0.971095	0.947254	0.00178896	-0.05	0.001
2.35296e+06	0.281946	-2.98628e-06	-0.527764	0.181729	-1.43629	0.00354678	-0.05	0.001
2.35316e+06	0.3562	1.58832e-06	2.6104	-0.584874	1.30143	0.00280741	-0.05	0.001
2.35336e+06	1.71807	-1.85424e-07	-0.532323	-0.912119	-0.327938	0.00058205	-0.05	0.001
2.35336e+06	1.66591	3.90629e-06	2.60894	0.922695	0.337409	0.000600274	-0.05	0.001
2.35356e+06	0.35379	-7.25396e-06	-0.533795	0.578911	-1.30489	0.00282654	-0.05	0.001
2.35376e+06	0.281491	3.10046e-06	2.60434	-0.185425	1.43593	0.00355251	-0.05	0.001
2.35396e+06	0.560559	-1.07755e-06	-0.539533	-0.973336	-0.9441	0.00178393	-0.05	0.001
2.35405e+06	19.7524	1.69579e-06	2.60149	0.0117467	0.031911	5.06267e-05	-0.05	0.001
2.35416e+06	0.552844	-3.7063e-07	-0.540674	0.965162	-0.956578	0.00180883	-0.05	0.001
2.35436e+06	0.281606	9.57082e-07	2.59862	0.174348	1.43729	0.00355107	-0.05	0.001
2.35456e+06	0.359047	-4.00096e-06	-0.546379	-0.593751	-1.29645	0.00278515	-0.05	0.001
2.35475e+06	1.79113	6.49135e-06	2.5941	-0.897685	0.315333	0.000558306	-0.05	0.001
2.35476e+06	1.59972	-3.44633e-06	-0.547818	0.936447	-0.350021	0.00062511	-0.05	0.001
2.35496e+06	0.3502	2.2739e-06	2.59261	0.571935	1.30915	0.00285551	-0.05	0.001
2.35516e+06	0.279924	-1.6428e-06	-0.552504	-0.187841	-1.43602	0.0035724	-0.05	0.001
